timestamp,equity,position,side,price,stop
2023-01-11 22:00:00+00:00,10000.0,0.0,flat,98.15177582791057,
2023-01-11 23:00:00+00:00,10000.0,0.0,flat,96.17094266366355,
2023-01-12 00:00:00+00:00,10000.0,0.0,flat,95.69594233376489,
2023-01-12 01:00:00+00:00,10000.0,0.0,flat,93.3466734458434,
2023-01-12 02:00:00+00:00,10000.0,0.0,flat,96.45421696251825,
2023-01-12 03:00:00+00:00,10000.0,0.0,flat,93.74380967939324,
2023-01-12 04:00:00+00:00,10000.0,0.0,flat,92.93169331904991,
2023-01-12 05:00:00+00:00,10000.0,0.0,flat,93.18432812581698,
2023-01-12 06:00:00+00:00,10000.0,0.0,flat,95.91908967151306,
2023-01-12 07:00:00+00:00,10000.0,0.0,flat,93.21305408317893,
2023-01-12 08:00:00+00:00,10000.0,0.0,flat,95.41645541404186,
2023-01-12 09:00:00+00:00,10000.0,0.0,flat,95.4455295364477,
2023-01-12 10:00:00+00:00,10000.0,0.0,flat,93.59954668810465,
2023-01-12 11:00:00+00:00,10000.0,0.0,flat,94.47805732147319,
2023-01-12 12:00:00+00:00,10000.0,0.0,flat,94.86442848531411,
2023-01-12 13:00:00+00:00,10000.0,0.0,flat,93.74182548756936,
2023-01-12 14:00:00+00:00,10000.0,0.0,flat,93.8821721235478,
2023-01-12 15:00:00+00:00,10000.0,0.0,flat,93.17078771373512,
2023-01-12 16:00:00+00:00,10000.0,0.0,flat,93.39189675106637,
2023-01-12 17:00:00+00:00,10000.0,0.0,flat,94.64633889070923,
2023-01-12 18:00:00+00:00,10000.0,0.0,flat,97.70644584133294,
2023-01-12 19:00:00+00:00,10000.0,0.0,flat,95.3268223464282,
2023-01-12 20:00:00+00:00,10000.0,0.0,flat,99.49146785104975,
2023-01-12 21:00:00+00:00,10000.0,0.0,flat,95.69156305776545,
2023-01-12 22:00:00+00:00,10000.0,0.0,flat,95.4110531024801,
2023-01-12 23:00:00+00:00,10000.0,0.0,flat,96.5499775628529,
2023-01-13 00:00:00+00:00,10000.0,0.0,flat,97.10381013727986,
2023-01-13 01:00:00+00:00,10000.0,0.0,flat,95.91157022298785,
2023-01-13 02:00:00+00:00,10000.0,0.0,flat,95.52272510912765,
2023-01-13 03:00:00+00:00,10000.0,0.0,flat,94.59495641112525,
2023-01-13 04:00:00+00:00,10000.0,0.0,flat,93.4958326398635,
2023-01-13 05:00:00+00:00,10000.0,0.0,flat,95.10760231195619,
2023-01-13 06:00:00+00:00,10000.0,0.0,flat,95.79870970604118,
2023-01-13 07:00:00+00:00,10000.0,0.0,flat,94.489718001126,
2023-01-13 08:00:00+00:00,10000.0,0.0,flat,96.21478363150314,
2023-01-13 09:00:00+00:00,10000.0,0.0,flat,96.81762094629345,
2023-01-13 10:00:00+00:00,10000.0,0.0,flat,98.41431338035015,
2023-01-13 11:00:00+00:00,10000.0,0.0,flat,99.67140560820759,
2023-01-13 12:00:00+00:00,10000.0,0.0,flat,98.04229147866863,
2023-01-13 13:00:00+00:00,10000.0,0.0,flat,96.95968858022835,
2023-01-13 14:00:00+00:00,10000.0,0.0,flat,98.429561686242,
2023-01-13 15:00:00+00:00,10000.0,0.0,flat,99.6484595455359,
2023-01-13 16:00:00+00:00,10000.0,0.0,flat,99.61677319758046,
2023-01-13 17:00:00+00:00,10000.0,0.0,flat,99.86078875769364,
2023-01-13 18:00:00+00:00,10000.0,0.0,flat,102.45568888957972,
2023-01-13 19:00:00+00:00,10000.0,0.0,flat,101.26076018937653,
2023-01-13 20:00:00+00:00,10000.0,0.0,flat,102.38507207274041,
2023-01-13 21:00:00+00:00,10000.0,0.0,flat,101.9820755958988,
2023-01-13 22:00:00+00:00,10000.0,0.0,flat,101.54920347530063,
2023-01-13 23:00:00+00:00,10000.0,0.0,flat,103.81588371891324,
2023-01-14 00:00:00+00:00,10000.0,0.0,flat,105.55448956453037,
2023-01-14 01:00:00+00:00,10000.0,0.0,flat,107.29665781031868,
2023-01-14 02:00:00+00:00,10000.0,0.0,flat,110.14603510753003,
2023-01-14 13:00:00+00:00,10000.0,0.0,flat,111.00370909997143,
2023-01-14 14:00:00+00:00,10000.0,0.0,flat,113.61616952648923,
2023-01-14 15:00:00+00:00,10000.0,0.0,flat,115.44094348952187,
2023-01-14 16:00:00+00:00,10000.0,0.0,flat,116.90264375628941,
2023-01-14 17:00:00+00:00,10000.0,0.0,flat,118.39285732043965,
2023-01-14 18:00:00+00:00,10000.0,0.0,flat,118.37569924100275,
2023-01-14 19:00:00+00:00,10000.0,0.0,flat,116.28201112270946,
2023-01-14 20:00:00+00:00,10000.0,0.0,flat,116.47008538504559,
2023-01-14 21:00:00+00:00,10000.0,0.0,flat,114.91482801314383,
2023-01-14 22:00:00+00:00,10000.0,0.0,flat,117.18965703102006,
2023-01-14 23:00:00+00:00,10000.0,0.0,flat,116.85717645153797,
2023-01-15 00:00:00+00:00,10000.0,0.0,flat,114.95520504061598,
2023-01-15 01:00:00+00:00,10000.0,0.0,flat,114.23009761131591,
2023-01-15 02:00:00+00:00,10000.0,0.0,flat,115.1889062079712,
2023-01-15 03:00:00+00:00,10000.0,0.0,flat,113.90889386849761,
2023-01-15 04:00:00+00:00,10000.0,0.0,flat,112.06225267988567,
2023-01-15 05:00:00+00:00,10000.0,0.0,flat,112.62101006882045,
2023-01-15 06:00:00+00:00,10000.0,0.0,flat,113.1854495576902,
2023-01-15 07:00:00+00:00,10000.0,0.0,flat,112.05488058710922,
2023-01-15 08:00:00+00:00,10000.0,0.0,flat,111.0152956437596,
2023-01-15 09:00:00+00:00,10000.0,0.0,flat,111.54286864459861,
2023-01-15 10:00:00+00:00,10000.0,0.0,flat,108.36956699701157,
2023-01-15 11:00:00+00:00,10000.0,0.0,flat,105.37211387297138,
2023-01-15 12:00:00+00:00,10000.0,0.0,flat,103.87924745668602,
2023-01-15 13:00:00+00:00,10000.0,0.0,flat,103.44708225357844,
2023-01-15 14:00:00+00:00,10000.0,0.0,flat,104.10274568129078,
2023-01-15 15:00:00+00:00,10000.0,0.0,flat,107.23100955383093,
2023-01-15 16:00:00+00:00,10000.0,0.0,flat,109.09713885267962,
2023-01-15 17:00:00+00:00,10000.0,0.0,flat,108.75959510176614,
2023-01-15 18:00:00+00:00,10000.0,0.0,flat,108.72911143269302,
2023-01-15 19:00:00+00:00,10000.0,0.0,flat,106.5813971214084,
2023-01-15 20:00:00+00:00,10000.0,0.0,flat,106.55259603524243,
2023-01-15 21:00:00+00:00,10000.0,0.0,flat,105.94981620171792,
2023-01-15 22:00:00+00:00,10000.0,0.0,flat,106.64653139717444,
2023-01-15 23:00:00+00:00,10000.0,0.0,flat,104.90711108493034,
2023-01-16 00:00:00+00:00,10000.0,0.0,flat,106.01305348011107,
2023-01-16 01:00:00+00:00,10000.0,0.0,flat,109.32411595024902,
2023-01-16 02:00:00+00:00,10000.0,0.0,flat,109.09748145784937,
2023-01-16 03:00:00+00:00,10000.0,0.0,flat,109.98852501460811,
2023-01-16 04:00:00+00:00,10000.0,0.0,flat,111.52836153926731,
2023-01-16 05:00:00+00:00,10000.0,0.0,flat,110.6480576892258,
2023-01-16 06:00:00+00:00,10000.0,0.0,flat,111.15619366445706,
2023-01-16 07:00:00+00:00,10000.0,0.0,flat,111.19531063183368,
2023-01-16 08:00:00+00:00,10000.0,0.0,flat,111.42388725852345,
2023-01-16 09:00:00+00:00,10000.0,0.0,flat,109.72547193590007,
2023-01-16 10:00:00+00:00,10000.0,0.0,flat,109.79025140650376,
2023-01-16 11:00:00+00:00,10000.0,0.0,flat,110.90031180664286,
2023-01-16 12:00:00+00:00,10000.0,0.0,flat,114.17753688696546,
2023-01-16 13:00:00+00:00,10000.0,0.0,flat,116.40086826977014,
2023-01-16 14:00:00+00:00,10000.0,0.0,flat,121.53516487945248,
2023-01-16 15:00:00+00:00,10000.0,0.0,flat,119.69617923223323,
2023-01-16 16:00:00+00:00,10000.0,0.0,flat,121.81495186556785,
2023-01-16 17:00:00+00:00,10000.0,0.0,flat,122.27467462030364,
2023-01-17 04:00:00+00:00,10000.0,0.0,flat,122.0483123508253,
2023-01-17 05:00:00+00:00,10000.0,0.0,flat,120.6602682388884,
2023-01-17 06:00:00+00:00,10000.0,0.0,flat,118.52342290404559,
2023-01-17 07:00:00+00:00,10000.0,0.0,flat,119.70722693166158,
2023-01-17 08:00:00+00:00,10000.0,0.0,flat,116.59942260447227,
2023-01-17 09:00:00+00:00,10000.0,0.0,flat,120.96164323531853,
2023-01-17 10:00:00+00:00,10000.0,0.0,flat,123.86128866986654,
2023-01-17 11:00:00+00:00,10000.0,0.0,flat,122.71674170949389,
2023-01-17 12:00:00+00:00,10000.0,0.0,flat,118.59520978508957,
2023-01-17 13:00:00+00:00,10000.0,0.0,flat,121.86252237462125,
2023-01-17 14:00:00+00:00,10000.0,0.0,flat,121.595838569453,
2023-01-17 15:00:00+00:00,10000.0,0.0,flat,124.65614077494234,
2023-01-17 16:00:00+00:00,10000.0,0.0,flat,120.7558235732187,
2023-01-17 17:00:00+00:00,10000.0,0.0,flat,119.32883712034507,
2023-01-17 18:00:00+00:00,10000.0,0.0,flat,119.35328700033546,
2023-01-17 19:00:00+00:00,10000.0,0.0,flat,119.47743261530297,
2023-01-17 20:00:00+00:00,10000.0,0.0,flat,118.41864630096308,
2023-01-17 21:00:00+00:00,10000.0,0.0,flat,119.91500430317257,
2023-01-17 22:00:00+00:00,10000.0,0.0,flat,117.39341150500995,
2023-01-17 23:00:00+00:00,10000.0,0.0,flat,117.07130528716255,
2023-01-18 00:00:00+00:00,10000.0,0.0,flat,117.36504363779716,
2023-01-18 01:00:00+00:00,10000.0,0.0,flat,118.59067826534245,
2023-01-18 02:00:00+00:00,10000.0,0.0,flat,120.30259369064231,
2023-01-18 03:00:00+00:00,10000.0,0.0,flat,117.63861508112082,
2023-01-18 04:00:00+00:00,10000.0,0.0,flat,114.09541336540194,
2023-01-18 05:00:00+00:00,10000.0,0.0,flat,117.06023063884601,
2023-01-18 06:00:00+00:00,10000.0,0.0,flat,117.85262160009675,
2023-01-18 07:00:00+00:00,10000.0,0.0,flat,116.11314964170494,
2023-01-18 08:00:00+00:00,10000.0,0.0,flat,119.78376789553766,
2023-01-18 09:00:00+00:00,10000.0,0.0,flat,120.07321429111649,
2023-01-18 10:00:00+00:00,10000.0,0.0,flat,122.95121116757646,
2023-01-18 11:00:00+00:00,10000.0,0.0,flat,123.12966525091325,
2023-01-18 12:00:00+00:00,10000.0,0.0,flat,128.32331114997135,
2023-01-18 13:00:00+00:00,10000.0,0.0,flat,132.92163771704878,
2023-01-18 14:00:00+00:00,10000.0,0.0,flat,132.27465512300418,
2023-01-18 15:00:00+00:00,10000.0,0.0,flat,134.88356172602397,
2023-01-18 16:00:00+00:00,10000.0,0.0,flat,136.6495227029923,
2023-01-18 17:00:00+00:00,10000.0,0.0,flat,140.45568793641806,
2023-01-18 18:00:00+00:00,10000.0,0.0,flat,137.7848735437518,
2023-01-18 19:00:00+00:00,10000.0,0.0,flat,139.70242303383108,
2023-01-18 20:00:00+00:00,10000.0,0.0,flat,142.70550488969107,
2023-01-18 21:00:00+00:00,10000.0,0.0,flat,137.7869030208284,
2023-01-18 22:00:00+00:00,10000.0,0.0,flat,134.57789015997943,
2023-01-18 23:00:00+00:00,10000.0,0.0,flat,129.21252079924906,
2023-01-19 00:00:00+00:00,10000.0,0.0,flat,128.53103082154377,
2023-01-19 01:00:00+00:00,10000.0,0.0,flat,130.4018980899244,
2023-01-19 02:00:00+00:00,10000.0,0.0,flat,134.39300039424634,
2023-01-19 03:00:00+00:00,10000.0,0.0,flat,134.60576433217034,
2023-01-19 04:00:00+00:00,10000.0,0.0,flat,139.07627906354335,
2023-01-19 05:00:00+00:00,10000.0,0.0,flat,135.30351629131715,
2023-01-19 06:00:00+00:00,10000.0,0.0,flat,130.7847543014349,
2023-01-19 07:00:00+00:00,10000.0,0.0,flat,130.65260374414186,
2023-01-19 08:00:00+00:00,10000.0,0.0,flat,131.67321772940343,
2023-01-19 19:00:00+00:00,10000.0,0.0,flat,121.49391485046897,
2023-01-19 20:00:00+00:00,10000.0,0.0,flat,119.1340889993231,
2023-01-19 21:00:00+00:00,10000.0,0.0,flat,120.35318006759985,
2023-01-19 22:00:00+00:00,10000.0,0.0,flat,119.09546936092556,
2023-01-19 23:00:00+00:00,10000.0,0.0,flat,117.23353585998485,
2023-01-20 00:00:00+00:00,10000.0,0.0,flat,116.99455218157027,
2023-01-20 01:00:00+00:00,10000.0,0.0,flat,114.60856328165603,
2023-01-20 02:00:00+00:00,10000.0,0.0,flat,113.35783974459808,
2023-01-20 03:00:00+00:00,10000.0,0.0,flat,110.68540417558883,
2023-01-20 04:00:00+00:00,10000.0,0.0,flat,115.13282748114923,
2023-01-20 05:00:00+00:00,10000.0,0.0,flat,115.22557795243014,
2023-01-20 06:00:00+00:00,10000.0,0.0,flat,113.63564622906361,
2023-01-20 07:00:00+00:00,10000.0,0.0,flat,114.13441611101835,
2023-01-20 08:00:00+00:00,10000.0,0.0,flat,113.88968238724718,
2023-01-20 09:00:00+00:00,10000.0,0.0,flat,113.39880910557605,
2023-01-20 10:00:00+00:00,10000.0,0.0,flat,114.81179511650733,
2023-01-20 11:00:00+00:00,10000.0,0.0,flat,116.5761115515896,
2023-01-20 12:00:00+00:00,10000.0,0.0,flat,115.35730997886171,
2023-01-20 13:00:00+00:00,10000.0,0.0,flat,114.04783777281517,
2023-01-20 14:00:00+00:00,10000.0,0.0,flat,113.43352199342114,
2023-01-20 15:00:00+00:00,10000.0,0.0,flat,108.34044446502764,
2023-01-20 16:00:00+00:00,10000.0,0.0,flat,105.11707315753983,
2023-01-20 17:00:00+00:00,10000.0,0.0,flat,108.04115256643989,
2023-01-20 18:00:00+00:00,10000.0,0.0,flat,111.66591938924158,
2023-01-20 19:00:00+00:00,10000.0,0.0,flat,111.12223707487988,
2023-01-20 20:00:00+00:00,10000.0,0.0,flat,112.42226101310003,
2023-01-20 21:00:00+00:00,10000.0,0.0,flat,113.13558567374828,
2023-01-20 22:00:00+00:00,10000.0,0.0,flat,120.33320327269838,
2023-01-20 23:00:00+00:00,10000.0,0.0,flat,123.07034310392615,
2023-01-21 00:00:00+00:00,10000.0,0.0,flat,122.76816448365176,
2023-01-21 01:00:00+00:00,10000.0,0.0,flat,120.45628733538778,
2023-01-21 02:00:00+00:00,10000.0,0.0,flat,116.65933255322099,
2023-01-21 03:00:00+00:00,10000.0,0.0,flat,117.14673247121652,
2023-01-21 04:00:00+00:00,10000.0,0.0,flat,115.39952729342518,
2023-01-21 05:00:00+00:00,10000.0,0.0,flat,112.17444268989922,
2023-01-21 06:00:00+00:00,10000.0,0.0,flat,110.7442762578111,
2023-01-21 07:00:00+00:00,10000.0,0.0,flat,108.38533196484819,
2023-01-21 08:00:00+00:00,10000.0,0.0,flat,112.11617366501568,
2023-01-21 09:00:00+00:00,10000.0,0.0,flat,114.12203904219626,
2023-01-21 10:00:00+00:00,10000.0,0.0,flat,114.1152543661145,
2023-01-21 11:00:00+00:00,10000.0,0.0,flat,117.5551780361642,
2023-01-21 12:00:00+00:00,10000.0,0.0,flat,117.7489940567096,
2023-01-21 13:00:00+00:00,10000.0,0.0,flat,115.74963108500297,
2023-01-21 14:00:00+00:00,10000.0,0.0,flat,119.34184086259259,
2023-01-21 15:00:00+00:00,10000.0,0.0,flat,120.64715222774464,
